source_key,title,authors,publication_year,isbn,publisher,genres,decision,reason,language,subtitle,author_count,duplicate_like_count,review_group
/books/OL23401756M,"L' éducation, la famille et la société","Vinet, Alexandre Rodolphe",1855,,Chez les éditeurs [C. Meyrueis et co.],Sciences sociales | Éducation,KEEP_CORE,Ouvrage francophone cohérent ; édition et métadonnées compatibles avec le corpus FR.,FR,,1,0,FINAL
/books/OL12627849M,Visages de la pauvreté - don alimentaire et precarite urbaine,Violette-Bajard,2000,9782850084003,Chronique sociale,Histoire,KEEP_CORE,Ouvrage francophone cohérent ; édition et métadonnées compatibles avec le corpus FR.,FR,,1,0,FINAL
/books/OL12638552M,Histoire de l habitation humaine,Viollet,1995,9782870091029,Mardaga,Histoire,KEEP_CORE,Ouvrage francophone cohérent ; édition et métadonnées compatibles avec le corpus FR.,FR,,1,0,FINAL
/books/OL12633362M,L'hydraulique dans les civilisations anciennes,Viollet,1970,9782859783358,Presses de l'Ecole nationale des ponts et chaussÃ,Histoire,REVIEW,"Notice plausible mais langue exacte, caractère bilingue, édition, encodage ou responsabilité bibliographique reste à confirmer.",FR,,1,0,FINAL
/books/OL12846447M,Mystique Et Philosophie,Virginie Pektas,2006,9789060323762,Gruner B R,Histoire,REVIEW,"Notice plausible mais langue exacte, caractère bilingue, édition, encodage ou responsabilité bibliographique reste à confirmer.",FR,"Grunt, Abgrunt Et Ungrund Chez Maitre Eckhart Et Jacob Bohme (Bochumer Studien Zur Philosophie)",1,0,FINAL
/books/OL12454336M,Le canard fermier,Vivian French | Martin Waddell | Helen Oxenbury | Susana Tornero Brugués,2000,9782211060592,Ecole des loisirs,Fiction,KEEP_TRANSLATION,Traduction ou édition française identifiable d'une œuvre non francophone.,FR,,4,0,FINAL
/books/OL25423834M,Lignes de front,Viviane Alary | Benoît Mitaine,2011,9782825710029,Georg éditeur,,KEEP_CORE,Ouvrage francophone cohérent ; édition et métadonnées compatibles avec le corpus FR.,FR,bande dessinée et totalitarisme,2,0,FINAL
/books/OL12632121M,Le récit de voyage en Angleterre au XVIIIe siècle,Vivies J,1999,9782858164554,Presses Universitaires du Mirail Toulouse (PUM),,KEEP_CORE,Ouvrage francophone cohérent ; édition et métadonnées compatibles avec le corpus FR.,FR,De l'inventaire à l'invention,1,0,FINAL
/books/OL6017179M,"Candide, and other stories",Voltaire,1966,,Oxford U. P.,Fiction,REPLACE,Édition étrangère ou langue principale non française ; notice à remplacer dans le corpus FR.,FR,,1,0,DOMINANT_AUTHORS
/books/OL37862101M,"Candide, ou L'optimisme",Voltaire,1763,,Aux Delices,Fiction | Histoire | Philosophie | Politique,KEEP_CORE,Ouvrage francophone cohérent du groupe d'auteur dominant ; édition compatible avec le corpus FR.,FR,,1,0,DOMINANT_AUTHORS
/books/OL18360716M,Dictionnaire philosophique,Voltaire,1770,,,Philosophie,REVIEW,"Notice plausible mais doublon/variante d’édition, responsabilité bibliographique, langue ou qualité des métadonnées reste à confirmer.",FR,ou la raison par alphabet.,1,0,FIRST_PASS
/books/OL17363989M,Ingenu.,Voltaire,1960,9780631005902,Blackwell,,REPLACE,Édition étrangère ou langue principale non française ; notice à remplacer dans le corpus FR.,FR,,1,0,DOMINANT_AUTHORS
/books/OL21757146M,L' ingénu,Voltaire,1994,9782038715545,Larousse,Fiction | Politique,KEEP_CORE,Ouvrage francophone cohérent du groupe d'auteur dominant ; édition compatible avec le corpus FR.,FR,texte intégral,1,0,DOMINANT_AUTHORS
/books/OL22884545M,La philosophie de l'histoire,Voltaire,1765,,Aux dépens de l'auteur,Histoire | Philosophie,KEEP_CORE,Ouvrage francophone cohérent du groupe d'auteur dominant ; édition compatible avec le corpus FR.,FR,,1,0,DOMINANT_AUTHORS
/books/OL12389079M,Le Monde Comme Il Va Micromegas Jeannot Et Colin (Petits Classiques Larousse Texte Integral),Voltaire,2006,9782035881243,Larousse Kingfisher Chambers,Fiction,KEEP_CORE,Ouvrage francophone cohérent du groupe d'auteur dominant ; édition compatible avec le corpus FR.,FR,,1,0,DOMINANT_AUTHORS
/books/OL24293805M,Merope,Voltaire,2005,9781412141659,eBooksLib,Fiction | Théâtre,KEEP_CORE,Ouvrage francophone cohérent du groupe d'auteur dominant ; édition compatible avec le corpus FR.,FR,,1,0,DOMINANT_AUTHORS
/books/OL15240658M,Micromégas,Voltaire,1979,9782725603353,Retz-Franco Maria Ricci,,KEEP_CORE,Ouvrage francophone cohérent du groupe d'auteur dominant ; édition compatible avec le corpus FR.,FR,,1,0,DOMINANT_AUTHORS
/books/OL15130629M,Oedipe,Voltaire,1760,,Aux dépens de la Compagnie,Fiction | Théâtre,KEEP_CORE,Ouvrage francophone cohérent du groupe d'auteur dominant ; édition compatible avec le corpus FR.,FR,tragédie,1,0,DOMINANT_AUTHORS
/books/OL5849617M,Philosophical dictionary.,Voltaire,1962,,Basic Books,Philosophie,REPLACE,Édition étrangère ou langue principale non française ; notice à remplacer dans le corpus FR.,FR,,1,0,DOMINANT_AUTHORS
/books/OL18979041M,Questions sur l'Encyclopedie,Voltaire,1770,,Cramer],Philosophie,KEEP_CORE,"Ouvrage francophone cohérent ; langue, édition et métadonnées compatibles avec le corpus FR.",FR,,1,2,FIRST_PASS
/books/OL23535305M,Questions sur l'encyclopédie,Voltaire,1771,,,Philosophie,REVIEW,"Notice plausible mais doublon/variante d’édition, responsabilité bibliographique, langue ou qualité des métadonnées reste à confirmer.",FR,,1,2,FIRST_PASS
/books/OL14721037M,The princess of Babylon,Voltaire,1927,,Nonesuch Press,Fiction,REPLACE,Édition étrangère ou langue principale non française ; notice à remplacer dans le corpus FR.,FR,,1,0,DOMINANT_AUTHORS
/books/OL5311962M,The selected letters of Voltaire,Voltaire,1973,9780814709726,New York University Press,Philosophie,REPLACE,"Notice hors corpus FR ou redondance manifeste : édition étrangère, langue non française ou doublon bibliographique à écarter.",FR,,1,0,FIRST_PASS
/books/OL12389041M,Zadig,Voltaire,2006,9782035832078,Larousse Kingfisher Chambers,Fiction,KEEP_CORE,Ouvrage francophone cohérent du groupe d'auteur dominant ; édition compatible avec le corpus FR.,FR,Ou La Destinee (Petits Classiques),1,0,DOMINANT_AUTHORS
/books/OL8838650M,Zadig et autres contes,Voltaire,1992,9782070384815,Editions Flammarion,Fiction,KEEP_CORE,Ouvrage francophone cohérent du groupe d'auteur dominant ; édition compatible avec le corpus FR.,FR,,1,0,DOMINANT_AUTHORS
/books/OL6950599M,"Zadig, and other stories",Voltaire,1905,,D.C. Heath & Co.,,REPLACE,Édition étrangère ou langue principale non française ; notice à remplacer dans le corpus FR.,FR,,1,0,DOMINANT_AUTHORS
/books/OL6941414M,Œuvres complètes de Voltaire.,Voltaire,1877,,Garnier frères,Histoire | Philosophie | Poésie,KEEP_CORE,Ouvrage francophone cohérent du groupe d'auteur dominant ; édition compatible avec le corpus FR.,FR,,1,0,DOMINANT_AUTHORS
/books/OL12632816M,Un art de la figure,Vouilloux B,1998,9782859395520,Du Septentrion,Arts | Histoire,KEEP_CORE,Ouvrage francophone cohérent ; édition et métadonnées compatibles avec le corpus FR.,FR,Francis Ponge dans l'atelier du peintre,1,0,FINAL
/books/OL12633647M,Noms de lieux de la Loire et du Rhône,Vurpas/Michel,1997,9782862532233,Christine Bonneton,,KEEP_CORE,Ouvrage francophone cohérent ; édition et métadonnées compatibles avec le corpus FR.,FR,,1,0,FINAL
/books/OL22266367M,Z eckie Zan,Véronique Drouin,2007,9782890219373,Éditions la courte échelle,Science-fiction,KEEP_CORE,Ouvrage francophone cohérent ; édition et métadonnées compatibles avec le corpus FR.,FR,,1,0,FINAL
/books/OL23719294M,"Rapport de M.W.T. Jennings, I.C.",W. T. Jennings,1898,9780665153488,Sine nomine,Voyage,KEEP_CORE,Ouvrage francophone cohérent ; édition et métadonnées compatibles avec le corpus FR.,FR,exploration de routes vers le Yukon.,1,0,FINAL
/books/OL17271217M,Alien 3,Walter Hill | David Giler | Larry Ferguson | Alan Dean Foster | Vincent Ward,1992,9782277232940,J'ai Lu,Fiction,KEEP_TRANSLATION,Édition/traduction française identifiable d’une œuvre ou d’un auteur non francophone.,FR,,5,0,FIRST_PASS
/books/OL15361208M,Nos origines,Walter Vogels,1992,9782890885776,Novalis,,KEEP_CORE,Ouvrage francophone cohérent ; édition et métadonnées compatibles avec le corpus FR.,FR,Genèse 1-11,1,0,FINAL
/books/OL25426239M,Down,Warren Ellis,2007,9782756004358,Delcourt,,KEEP_TRANSLATION,Traduction ou édition française identifiable d'une œuvre non francophone.,FR,,1,0,FINAL
/books/OL5586193M,Histoire de la philosophie européenne,"Weber, Alfred",1964,,Éditions Fischbacher,Histoire | Philosophie,KEEP_CORE,Ouvrage francophone cohérent ; édition et métadonnées compatibles avec le corpus FR.,FR,,1,0,FINAL
/books/OL6553025M,History of philosophy,"Weber, Alfred",1912,,C. Scribner's sons,Histoire | Philosophie,REPLACE,Édition manifestement étrangère ou langue principale non française ; notice à remplacer dans le corpus FR.,FR,,1,0,FINAL
/books/OL10543504M,Histoire de Petit-Jean des Villes (Potter Original),Wendy Rasmussen | Beatrix Potter,1976,9780723218623,Warne,Fiction,KEEP_TRANSLATION,Traduction ou édition française identifiable d'une œuvre non francophone.,FR,,2,0,FINAL
/books/OL20218498M,Goya,Werner Hofmann,1970,,Réunion des musées nationaux,,KEEP_CORE,Ouvrage francophone cohérent ; édition et métadonnées compatibles avec le corpus FR.,FR,"[catalogue d'une exposition à l'] Orangerie des Tuileries, 25 septembre-7. décembre 1970.",1,0,FINAL
/books/OL12516273M,Dictionnaire Bilingue D'Informatique,Wiard | Virga | Alain Wiard,1995,9782501006897,Nouvelles Editions Marabout,Technologie,REVIEW,"Notice plausible mais langue exacte, caractère bilingue, édition, encodage ou responsabilité bibliographique reste à confirmer.",FR,,3,0,FINAL
/books/OL14047829M,"Voyage au Brésil, dans les années 1815, 1816 et 1817","Wied, Maximillian Prinz von",1821,,Arthur Bertrand,Voyage,KEEP_CORE,Ouvrage francophone cohérent ; édition et métadonnées compatibles avec le corpus FR.,FR,,1,0,FINAL
/books/OL22210566M,Histoire de la civilisation,Will Durant | Ariel Durant,1962,,"Société coopérative, Éditions Rencontre",Histoire | Philosophie,KEEP_TRANSLATION,Traduction ou édition française identifiable d'une œuvre non francophone.,FR,,2,0,FINAL
/books/OL22210577M,Les leçons de l'histoire,Will Durant | Ariel Durant | Ni yu ping | Zhang kang,1970,,Éditions Rencontre,Histoire | Philosophie,KEEP_TRANSLATION,Traduction ou édition française identifiable d'une œuvre non francophone.,FR,,4,0,FINAL
/books/OL12611661M,Mon dernier jour au Vietnam,Will Eisner,2001,9782840555988,Delcourt,BD et romans graphiques,KEEP_TRANSLATION,Traduction ou édition française identifiable d'une œuvre non francophone.,FR,,1,0,FINAL
/books/OL14035555M,Principaux monuments du Musée égyptien de Florence,William B. Berend,1882,,Impr. nationale,Arts,KEEP_CORE,Ouvrage francophone cohérent ; édition et métadonnées compatibles avec le corpus FR.,FR,"première partie : stèles, bas-reliefs et fresques",1,0,FINAL
/books/OL6957795M,Terres françaises,William Morton Fullerton,1905,,A. Colin,Voyage,KEEP_CORE,Ouvrage francophone cohérent ; édition et métadonnées compatibles avec le corpus FR.,FR,"Bourgogne, Franche-Comté, Narbonnaise.",1,0,FINAL
/books/OL32221332M,Henri IV (1re partie),William Shakespeare,2007,,Project Gutenberg,Fiction | Histoire | Théâtre,KEEP_TRANSLATION,Traduction ou édition française identifiable d'une œuvre non francophone.,FR,,1,0,FINAL
/books/OL22403471M,La tempête,William Shakespeare,1997,,Avant-Scène,Théâtre,KEEP_TRANSLATION,Traduction ou édition française identifiable d'une œuvre non francophone.,FR,,1,0,FINAL
/books/OL59866551M,Macbeth (1606),William Shakespeare,1897,,Hachette,BD et romans graphiques | Fiction | Histoire | Jeunesse | Théâtre,KEEP_TRANSLATION,Traduction ou édition française identifiable d'une œuvre non francophone.,FR,,1,0,FINAL
/books/OL19127857M,Oeuvres dramatiques.,William Shakespeare,1839,,,Biographie | Fiction | Histoire | Jeunesse | Théâtre,REVIEW,"Notice plausible mais doublon/variante d’édition, responsabilité bibliographique, langue ou qualité des métadonnées reste à confirmer.",FR,Traduction nouv. par Benjamin Laroche. Précédée d'une introduction sur le génie de Shakespeare,1,0,FIRST_PASS
/books/OL30615016M,"XIII, tome 1",William Vance | Jean Van Hamme,,9782205044294,,,REVIEW,"Notice plausible mais doublon/variante d’édition, responsabilité bibliographique, langue ou qualité des métadonnées reste à confirmer.",FR,Le jour du soleil noir,2,0,FIRST_PASS
/books/OL8986265M,"XIII, tome 10",William Vance | Jean Van Hamme,1994,9782871290728,Dargaud,,KEEP_CORE,Ouvrage francophone cohérent du groupe d'auteur dominant ; édition compatible avec le corpus FR.,FR,El Cascador,2,0,DOMINANT_AUTHORS
/books/OL8986269M,"XIII, tome 12",William Vance | Jean Van Hamme,1997,9782871291176,Dargaud,,KEEP_CORE,Ouvrage francophone cohérent du groupe d'auteur dominant ; édition compatible avec le corpus FR.,FR,Le jugement,2,0,DOMINANT_AUTHORS
/books/OL8986258M,"XIII, tome 2",William Vance | Jean Van Hamme,1985,9782871290018,Dargaud,,KEEP_CORE,Ouvrage francophone cohérent du groupe d'auteur dominant ; édition compatible avec le corpus FR.,FR,Là où va l'indien...,2,0,DOMINANT_AUTHORS
/books/OL8986260M,"XIII, tome 4, Spads",William Vance | Jean Van Hamme,1987,9782871290230,Dargaud,,KEEP_CORE,Ouvrage francophone cohérent du groupe d'auteur dominant ; édition compatible avec le corpus FR.,FR,,2,0,DOMINANT_AUTHORS
/books/OL8986262M,"XIII, tome 7, La nuit du 3 août",William Vance | Jean Van Hamme,1996,9782871290629,Dargaud,,KEEP_CORE,Ouvrage francophone cohérent du groupe d'auteur dominant ; édition compatible avec le corpus FR.,FR,,2,0,DOMINANT_AUTHORS
/books/OL8986261M,"XIII, tome 6",William Vance | Jean Van Hamme | William Vance,1989,9782871290599,Dargaud,,KEEP_CORE,Ouvrage francophone cohérent du groupe d'auteur dominant ; édition compatible avec le corpus FR.,FR,Le Dossier Jason Fly,3,0,DOMINANT_AUTHORS
/books/OL15233605M,La Femme dans le miroir,Winston Graham,1976,9782258000391,Presses de la Cité,Policier et mystère,KEEP_TRANSLATION,Traduction ou édition française identifiable d'une œuvre non francophone.,FR,roman,1,0,FINAL
/books/OL20730799M,Les Élites du pouvoir et la construction de l'État en Europe,Wolfgang Reinhard,1996,9782130473985,Presses universitaires de France,Histoire,KEEP_CORE,Ouvrage francophone cohérent ; édition et métadonnées compatibles avec le corpus FR.,FR,,1,0,FINAL
/books/OL22344800M,Science and technology and the future,"World Future Studies Conference Berlin, Ger. 1979",1979,9783598101939,K.G. Saur,Sciences | Technologie,REPLACE,"Notice hors corpus FR ou redondance manifeste : édition étrangère, langue non française ou doublon bibliographique à écarter.",FR,proceedings and joint report of World Future Studies Conference and DSE-Preconference held in Berlin (West) 4th-10th May 1979,1,0,FIRST_PASS
/books/OL12633542M,La Nouvelle Langue du dragon,Wu Hua,2003,9782862273624,Alternatives,Histoire,KEEP_CORE,Ouvrage francophone cohérent ; édition et métadonnées compatibles avec le corpus FR.,FR,Expressions populaires de la Chine d'aujourd'hui,1,0,FINAL
/books/OL44657715M,Egon Schiele,Xavier Coste,2012,9782203047785,Casterman,Biographie,KEEP_CORE,Ouvrage francophone cohérent ; édition et métadonnées compatibles avec le corpus FR.,FR,vivre et mourir,1,0,FINAL
/books/OL17319285M,Propos gascons,Xavier de Cardaillac,1903,,Societé d'éditions littéraires et artistiques,Histoire | Voyage,KEEP_CORE,Ouvrage francophone cohérent ; édition et métadonnées compatibles avec le corpus FR.,FR,deuxième série.,1,0,FINAL
/books/OL27071728M,Long John Silver,Xavier Dorison,2010,9782205063486,Dargaud,Histoire,REVIEW,"Notice plausible mais doublon/variante d’édition, responsabilité bibliographique, langue ou qualité des métadonnées reste à confirmer.",FR,,1,2,FIRST_PASS
/books/OL27071730M,Long John Silver,Xavier Dorison,2007,9782205056839,Dargaud,Histoire,REVIEW,"Notice plausible mais doublon/variante d’édition, responsabilité bibliographique, langue ou qualité des métadonnées reste à confirmer.",FR,,1,2,FIRST_PASS
/books/OL26719826M,"Super-héros, une histoire française",Xavier Fournier,2014,9782364801271,Huginn & Muninn,Histoire,KEEP_CORE,Ouvrage francophone cohérent ; édition et métadonnées compatibles avec le corpus FR.,FR,,1,0,FINAL
/books/OL12656357M,La premiere empreinte,Xavier-Marie Bonnot,2002,9782914264242,Ecailler de Sud,Fiction,KEEP_CORE,Ouvrage francophone cohérent ; édition et métadonnées compatibles avec le corpus FR.,FR,,1,0,FINAL
/books/OL39488318M,Black butler,Yana Toboso,2014,9782505060079,Dark Kana,Fiction,KEEP_TRANSLATION,Traduction ou édition française identifiable d'une œuvre non francophone.,FR,,1,0,FINAL
/books/OL12622760M,"Rome, ville et capitale-collectif",Yann le Bohec,2001,9782842741730,Du Temps,Histoire,KEEP_CORE,Ouvrage francophone cohérent ; édition et métadonnées compatibles avec le corpus FR.,FR,,1,0,FINAL
/books/OL12622761M,Urbs/rome de César a commode-synthese,Yann le Bohec,2001,9782842741747,Du Temps,Histoire,KEEP_CORE,Ouvrage francophone cohérent ; édition et métadonnées compatibles avec le corpus FR.,FR,,1,0,FINAL
/books/OL21129384M,Méthode d'étude et de recherche en sciences économiques et sociales,"Yao, Joseph economist.",2005,9782747581530,Harmattan,Sciences sociales | Économie et entreprise,KEEP_CORE,Ouvrage francophone cohérent ; édition et métadonnées compatibles avec le corpus FR.,FR,avec applications au contexte de l'Afrique noire,1,0,FINAL
